"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS"
"zabson","https://www.azlyrics.com/z/zabson.html","do ziomow","https://www.azlyrics.com/lyrics/zabson/doziomw.html","geezybeatz, o swoje szczescie nie chce wiecznie zebrac, nie, mamo nie martw sie, wiesz, ze nie chce przegrac, nie, w tym miescie gdzie mniej nieba niz piekla jest, gonic sukces to ma obsesja jest, do moich ziomow w swiat sle telegram, nie mam telefonu man, wiec nie sle eska, jakbym mial mercedeska to pewnie s-klas, poki co z buta na przystanek tu gdzie mieszkam, wiesz jak jest, nie znam nikogo, co nic nie cpa, albo nie chla, tez, zalazek piekla a mimo to, glowy wysoko, to zycia presja jest, tu kazdy wie co to agresja jest, zniknela milosc w naszych sercach gdzies, w kazdy dzien staram usmiechac sie, bo dobrze wiem, ze mam potencjal, ee, z gry o cipki wyciagnalem wnioski, ja to typ zdobywcy; aleksander macedonski, pieprze ta ich diete, chce kurwa wiekszych porcji, chce tych poslow diete, ja chce wiecej forsy, o swoje szczescie nie chce wiecznie zebrac, nie, mamo nie martw sie, wiesz, ze nie chce przegrac, nie, w tym miescie gdzie mniej nieba niz piekla jest, gonic sukces to ma obsesja jest, to moja obsesja, tylko w lepszej wersji, mam wlasny swiat, jak k-pax; kevin spacey, w sumie wlasny wszechswiat, innych problemy pieprzyc, blazny chca bym przegral - boja sie konkurencji, ja to stanczyk wsrod was, uwazaj jak tanczysz kurwa, mi nie wystarczy to co juz mam, nie chce turlac tego gowna, to nie skarabeusz, mow mi mateusz mocarz, pierdolony kunszt muzyczny; amadeusz mozart, nie potrzebuje wytycznych by dojsc tam, bo choc nie mam precyzji jak deutschland, i pare zlych decyzji juz w kosciach, i pare dni w ktorych mialem dosc tak juz, mialem zostac tu, bo juz za pozno wracac, ide wciaz na przod i sie w tym zatracam, od patrzenia w dol juz garba mam; quasimodo, i wiesz czemu na mnie ta rap-gra tak sra?, no bo gowno sami moga, wtedy bedzie fajnie, kiedy nagram ten track, i wykorzystam mlodosc, excuse me can i kiss this sky?, czuje sie tak blogo, o swoje szczescie nie chce wiecznie zebrac, nie, mamo nie martw sie, wiesz, ze nie chce przegrac, nie, w tym miescie gdzie mniej nieba niz piekla jest, gonic sukces to ma obsesja jest"
"zabson","https://www.azlyrics.com/z/zabson.html","nowy gatunek","https://www.azlyrics.com/lyrics/zabson/nowygatunek.html","wychodze z klubu na bloki, wyciagam stad dwie wywloki, jedna sie patrzy w me oczy, mowi: "wygladasz jak steve aoki", chyba sie uda zamoczyc, mialem o tym sen proroczy, albo to tylko pornosy, tak wielkiej dupy sie nie da przeoczyc, widze trojkaty w lozku - typowo sakralna jazda, krzycza tylko: "o jezusku!" bo szmata zachlanna kazda, frogson, nieznana gwiazda w nocy, chodz stad a bedziesz znana za dnia, musisz pytac czemu? bo nie chce mi sie uzasadniac, moi fani zawsze scpani tancza techno pogo, choc zawsze bedziemy sami i tak isc chcesz ma droga, i tutaj nie jest drogo, nie, stara bieda piszczy, juz w grobie jedna noga, rece do nieba wszyscy, wracam na swa planete bo juz odlecial statek, gdzies tam kazdy zna ten refren i bass az chce cie zmiesc, nie wiem czemu tu jestem, juz dluzej byc tu nie chce, wiec wzniesmy sie w powietrze, jako nowy gatunek, nie wiem jak i gdzie napisalem ten tekst, pozwol, ze oswiece cie #alan wake, jeszcze tylko becel chce bo chyba lece gdzies, od ludzi oddalam sie, gdy podpalam sprzet, przechodzi fala wzdluz ciala i to systemu, alarm jest, problemow mam juz niezmala, oby zabrala mnie na brzeg, jeszcze bardziej wezbrala bo nie ma wala na mnie wiesz, potrzebuja ciala, do badania #johnny test, jakos czarno to widze #johnny cage, przemierzam galaktyke, wrzucam atomy w siec, czy jestem jednym z nich, sam domysl sie, wszczepili mi chip, by ich pomysl niesc, wracam na swa planete bo juz odlecial statek, gdzies tam kazdy zna ten refren i bass az chce cie zmiesc, nie wiem czemu tu jestem, juz dluzej byc tu nie chce, wiec wzniesmy sie w powietrze, jako nowy gatunek"
"zabson","https://www.azlyrics.com/z/zabson.html","wieza bubble","https://www.azlyrics.com/lyrics/zabson/wieabubble.html","wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade, wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade, od jedzy, co mowi, co slina na jezyk przyniesie, lecz juz w lozku sie gubi, bo jest potulna jak dziecie, do drobnej bejbi, co jest chyba najslodsza na swiecie, a pozniej mowi: "w twarz mnie jebnij", gdy sie ze soba rzniecie, od tej, co dla pieniedzy zrobi - wszystko, co chcesz, wiesz?, ale rozumiesz ja, bo nie miala nic wczesniej, do tej, dla ktorej pieniadze nie znacza nic przeciez, a swoje chore zadze realizuje w zlym swiecie, nie stawiam was, suki, w zlym swietle, po prostu bylem glupi, nic wiecej, dupy, groupies, zwiazki - ich nie chce, lufy, buchy, ziomki - tych tez mniej, znowu nigdzie nie wyjde z domu i znowu nigdzie nie widze, pierdolonych perspektyw na zycie, kotus, albo wyjde z domu i zajebie sie do zgonu, a wsrod retrospektyw ujrze ciebie, gdy schodzisz od dolu, wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade, wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade, z uczuc prawdziwych u mnie jest tylko smutek i strach, falszywy, syntetyczny usmiech jak po mdma, i choc mnie odbieraja roznie, sympatyczny jestem ja, a bez ludzi jest mi luzniej, bo to apatyczny swiat, i nie licze, ze zrozumiesz, czemu rano mnie nie ma, moze cwicze na dwa fronty, mam wyrzuty sumienia?, mysle, ze wywnioskujesz - on jest wyzuty z sumienia, dlugo tego probuje, ale wyrzucic sie nie da go, znow dokads zmierzam, ziom, hajs, seks, grass, fejm, uuu, do glow uderza to, to nasza babel wieza i chociaz na tle nieba, to brakuje levela, by tam sie wjebac, wow, mala, czuje, ze przekminiasz, jaki z nami bedzie final, najpierw bedziesz mnie przeklinac, pozniej bedziesz to przezywac, ja to nie twoj klimat, prosze, wybacz, egoisci zostaja sami jak khedira, wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade, wsrod tych suk jestem jak swiezy diabel, nie rozumiem ich slow jak od wiezy babel, ty chcesz cos znow przezyc razem, to wiedz, ze chuj na wiezy klade"
"zabson","https://www.azlyrics.com/z/zabson.html","pok0ra","https://www.azlyrics.com/lyrics/zabson/pok0ra.html","secretrankbeats, frog-son, elo, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, ci co zmniejszyc chca wartosc moich dokonan, obcy dla mnie sa tak jak matt pokora, to jest szach-mat po pionach, bo ciagly haj mam w poziomach, zabson to ziomal, z twoja laska w moich szponach, nie bedzie latwo jeszcze nie wie ona, spenetruje jej wszystkie dziury #grotolaz, chca mnie ukamienowac, juz biegna po koran, twoja gleboka woda jest dla mnie do kolan, to nie rap amatora bo chce czegos dokonac, w sumie przez to nie przywiazuje uwagi do ran, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, i nie przyjmuje nigdy od starych metow porad, nie chce powtorzyc ich bledow jak anafora, ej, dinozaury, to juz wasza pora, bo nie da wlozyc sie blu-raya do commodore'a, sie cofnalem znow by wystrzelic wprzod resorak, by widzieli juz, ze rozpala tlumy slowa, grze szarej jak grob dam kolory tu #dekoral, bo lece jak tu co niestraszna mu ta brzoza, po co mi ta pokora, ja raczej w gorze glowa, ty wez se posyp sztosa jak jestes krzysztof kozak, pozniej to wciagnij w nosa i mysl, ze jestes kozak, choc nie wale kokosa, bardziej pewna osoba, wsrod nich nie bede sie czul jak robak, raperzy sa obludni, chca ci sie przypodobac, od wielu dni ja to ta sama osoba, nie zamierzam sie przystosowac, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, mowia wciaz "zaby styl jest zbyt chory", ej, chca nauczyc mnie pokory, wiesz, nie naucza mnie pokory, chca pobic mnie, beda bic poklony, chca pobic mnie, beda bic poklony, chca pobic mnie, beda bic poklony, chca pobic mnie, beda bic poklony, chca pobic mnie, beda bic poklony"
"zabson","https://www.azlyrics.com/z/zabson.html","lan","https://www.azlyrics.com/lyrics/zabson/lan.html","typy od baletu jacys zmarnowani, my z ziomkiem nie nacpani zostalismy sami, jak chca cos naprawic, jak sa wciaz na bani, a hajs to na dragi tak latwo nagrali, wychodze na slonce w przepoconej koszulce, jestem na kacu po winie nie wodce, i wiem, ze noga podwinie sie wkrotce, ale i tak kurwa zyje tym, chodz ludzie mi mowia, ze jestem glupcem, sam nie przyjdzie szmal w gotowce, nie chce zyc w tym szarym gownie, ale i tak kurwa zyje w nim, pokaz mi co stoi, po melanzu na stole, zaden ze mnie stoik, tylko tyle ci powiem, i nie powiem ci kim jestes, sam najwiecej wiesz o sobie, ty sam wiesz co masz w glowie, chodz ocenianie jest w modzie, ja tego nie robie, ja tego nie lubie, sa ludzie co opisuja zycie na facetubie, zycie w ciaglej nudzie, ugryzien nie czuje, maja krotkie lancuchy, wiec chowaja sie w budzie, w swoim swiecie ze zludzen, siedza w norach bez okien, nawet riddick nie ogarnie tej ciemnoty wzrokiem, dalej widzisz? czy krzywo patrzysz?, ty to dalej trybik? czy wiedziesz zywot maszyn?, czy jestes w klanie naszym? szerszy horyzont znaczysz?, czy juz polknales haczyk? wierzysz w to ze cos twoj zywot znaczy?, ja tu mam swoich graczy i z nimi gram, razem tworzymy lan, muzyka zmienia swiat, juz kumam przez nia sporo, moj nabral barw jak gameboy color, i ty chat ban masz nie klap geba kolo, bo ci wyrezyseruje horror #guillermo del toro, i zaplaca slono, za to ze tyle pieprza, w winie, rozwiazuja sie ozory wieprzom, kminie, zeby moja muza byla lepsza, zyje, tym i ta ciagla podkretka, mow mi, milion pomyslow na minute mam, dostalem zero od przemyslu, ktory sie na sztuce zna, i tak sie tluke sam, rzezbie pomnik wlasnym dlutem, jestem samoukiem, samorodkiem rapu, noworodkiem krachu, po tysiackrotnie machow tu sciagnalem z baku, na kazdym nowszym tracku, jeszcze mocnej lakow gniote, ej ty synek masz w baku wode, tankuj moze jeszcze wiecej wody, twoj mozg sie czuje jak pies bez budy, za te wersy mnie ktos tez z nie lubi, bo kurwa umiem sie wiez bez sumy?, ten tekst jest gruby, jak dupa twojej dupy, nie wiem gdzie jest 2pac i inne twoje duchy, ide po trupach, tych co chca ograniczac moje ruchy, kurwa uwazac na moje buty"
"zabson","https://www.azlyrics.com/z/zabson.html","invisible man","https://www.azlyrics.com/lyrics/zabson/invisibleman.html","i choc stroj jest nieistotny, a moj az swieci w oczy, ale stawiam ciche kroki, przez to jestem niewidoczny, invisible man, invisible man, invisible, invisible, invisible man, znowu w garsci trzymam prochy, i jebie mnie gdzie inni ida, psy chca zweszyc nasze tropy, a ja mam oczy dookola glowy, no i ciagle tylko smaze topy, bo te copsy za mgla mnie nie widza, a ty nadal tylko walisz w nos, ty, cos ty? w koncu bedziesz inwalida, i wiem, ze moje ziomy zgarna hajs, bo zgarna go nawet z przed nosa zydom, wiem, ze nie bylo nigdy latwo nam, bo latwo stac, trudniej zyc przed siebie idac, moje ziomy to moj rap i to moj hype, od publiki nie chce braw, ty dawaj hajs, i choc jeszcze mnie nie znasz to bedziesz znac, zabson, wiem, ze dosiegne gwiazd, i choc stroj jest nieistotny, a moj az swieci w oczy, ale stawiam ciche kroki, przez to jestem niewidoczny, invisible man, invisible man, invisible, invisible, invisible man, wszechstronnym artysta nie jestem, to po pierwsze, nie wiem czy umiem cos jeszcze, moze zobaczyc na miescie, moja mala impresje, czytaj kilka tagow, ale mam slaba kreske jak twoj typ od dragow, i pieprze tych, ktorych cieszy nieszczescie, i wiem, ze ciagle bawie sie w najlepsze, dni dzisiejsze sa lepsze, sa duzo lepsze niz wczorajsze sny, i nie zdzierze ich min, i nie wejde w ich film, i nie bede ich czcil, a ty rzedem, idz gin, ja nie bede tym kims, bo internet ci zryl, ja ze swym bandem sweet dreams, gdzie beze mnie bys byl, i nie przejde obojetnie obok tego co piekne, i tak stane pewnie obok tego co szpetne, i choc mam prezencje, i ego wielkie, to co dla mnie najwazniejsze to po prostu mysl, i choc stroj jest nieistotny, a moj az swieci w oczy, ale stawiam ciche kroki, przez to jestem niewidoczny, invisible man, invisible man, invisible, invisible, invisible man"
"zabson","https://www.azlyrics.com/z/zabson.html","dimaria","https://www.azlyrics.com/lyrics/zabson/dimaria.html","kgr to ziomal!, deemz na bicie, szmato!, robie muze jak mlody vivaldi, ja, zyje na luzie, czas mi dobrze mija, realizuje plany, nic mnie nie powstrzyma, choc towar kopie mocno tak jak di maria, jak di maria, jak di maria, chociaz nie rozumie mnie zadna dziewczyna, chociaz tamten portal o mnie nie wspomina, realizuje plany, nic mnie nie powstrzyma, nie, nie i nic mnie nie powstrzyma, czuje sie jakbym w sobie mial dusze olbrzyma, postawilem na jeden strzal, to strzal z obrzyna, jesli w zyciu wiele szans to kazda z nich obrywa, nauczylem sie przegrywac, wciaz porazka za porazka, kiedys mogles mnie nazywac zamiast zabson lupe fiasco, ty wciaz myslisz, ze to dla mnie tylko ksywa, to jest wszystko, co wybralem, a nie tylko przydzial, to normalne zycie, to zadna alternatywa, wiec po co znowu pytasz jak naprawde sie nazywam, nie masz po co pytac, ja naprawde to nawijam, hajs zarabiam, dymam, szamam, jaram i nagrywam, i wygrywam zycie, nie musze sie zgrywac, typie, nie musze nic ukrywac, typie, bo choc w luksusach nie oplywam, zlote palce, zlota szyja, wydam wiecej jak cos wydam, robie muze jak mlody vivaldi, ja, zyje na luzie, czas mi dobrze mija, realizuje plany, nic mnie nie powstrzyma, choc towar kopie mocno tak jak di maria, jak di maria, jak di maria, chociaz nie rozumie mnie zadna dziewczyna, chociaz tamten portal o mnie nie wspomina, realizuje plany, nic mnie nie powstrzyma, w tisiku psg jestem jak cavani, one patrza na mnie mowia o mnie, ze kawaii, wczesniej wszyscy brzydko o mnie tu gadali, wczesniej wszyscy brzydko o mnie tu gadali, chcialem tylko miec sos, choc wychowal mnie blok, mala daj mi tylko to cos, co trzymasz od nich tu wciaz z dala, mowie tobie to, bo, nie mam uczuc, tak jak robot, prawie martwy bylem o wlos, dlatego dzis one sa blond, mlody lajcior, mlody blondyn, kazdy kumpel, bo pieniazki, wczesniej was nie bylo, przestan, kurwa, wszyscy tacy madrzy, dla mnie marmur, a nie chodnik, zamienilem sobie hot wheels, na s class mercedeska, wrum, wrum"
"zabson","https://www.azlyrics.com/z/zabson.html","internaziomal","https://www.azlyrics.com/lyrics/zabson/internaziomal.html","znaja juz nie tylko w poland, to internaziomal, zloty, euro dolar, to internaziomal, droga bizuteria ziomal, i koszula diora, pale z californi towar, zamiast szukac ziola, meksykanka i azjatka, kazda jest brazowa', biala laska, czarna laska to partia szachowa, serce chlodne jak alaska lecz goraca glowa, dzisiaj olewam te ksiezniczki, potrzebna krolowa, to internaziomal, to internaziomal, wlosy jak u predatora, wchodze se do sheratona, cale zycie moglbym przetrapowac, moja mama jest tym przerazona, twoja panna jest tym podniecona, bardziej inter niz mediolan, mam tak nielegalny styl ze chca mnie juz gdzies internowac, bo nie czaja mojej muzy, bo wyprzedzam twoje ruchy, tatuazy wiecej od yakuzy, nie dasz rady wejsc w moje daddyshoes'y, moja babcia uciekala z bialorusi, po to, by kiedys zobaczyc swoje ruchy, mordo musialbym byc wyjatkowo glupi, zeby to wszystko zmarnowac, wszystkie moje groupies chca mnie pocalowac, moj dom cannabis club choc to nie barcelona, ty niby robisz trap od mamy sie wyprowadz, chce zwiedzic caly swiat, jak quebo podrozowac, znaja juz nie tylko w poland, to internaziomal, zloty, euro dolar, to internaziomal, droga bizuteria ziomal, i koszula diora, pale z californi towar, zamiast szukac ziola, meksykanka i azjatka, kazda jest brazowa, biala laska, czarna laska to partia szachowa, serce chlodne jak alaska lecz goraca glowa, dzisiaj olewam te ksiezniczki, potrzebna krolowa, zaczynalem wszystko na ulicach, kazdy znal sie tu na narkotykach, panowala mocna znieczulica, pierwsze studio to byla piwnica, dzisiaj zgarniam sobie milion+, jak moj ziomal yzo w pardubicach, to juz nie jest akcja chalupnicza, slucha tego nawet zagranica, miedzy mna a toba ta roznica, bo skorzystalem mordo z daru zycia, wiem ze nie polega na paru trickach, to, co odkrylem to nie ameryka, to moj polski styl, moj polski syf, i to mi styka, nie musze jakis obcy byc, ale nie bede sie ograniczal, jedna panna lotwa, ryga, druga costa rica, znaja juz nie tylko w poland, to internaziomal, zloty, euro dolar, to internaziomal, droga bizuteria ziomal, i koszula diora, pale z californi towar, zamiast szukac ziola, meksykanka i azjatka, kazda jest brazowa, biala laska, czarna laska to partia szachowa, serce chlodne jak alaska lecz goraca glowa, dzisiaj olewam te ksiezniczki, potrzebna krolowa"
"zabson","https://www.azlyrics.com/z/zabson.html","elegancko","https://www.azlyrics.com/lyrics/zabson/elegancko.html","milion plus, to ziomal, ejj, na elegancko, wjezdzam tu na elegancko, wjezdzam tu na elegancko z moja delegacja, witaja ziomki trawka, witaja ziomki flaszka, choc jestesmy inna nacja, polaczeni jedna pasja, yzomandias, zabson, tylko na nas patrza, ahh, ah ah ah, ah ah ah, ah ah ah ah, ah ah ah ah, na elegancko, ah ah ah ah ah, ah ah ah ah, ah ah ah ah, na elegancko, yzo-yzomandias je ceskej huncho, james franco, jsem fucked up, penize mam jako banka, kazdej muj znamej to je narko, pretrhany retezy jak django, v posteli cuza, zluta jako mango, free js, prostredni prsty pro benga, na sobe balenciaga a goyard, bary ti udelaj do hlavy diru jak donut, vydrz, hold up, jestli nemluvis o penezich, tak mi ne volat, mixuju molly a collu, dej si taky, ja budu bax bunny ty budes lola, yolo!, ludzie chca nauczac mnie jak mam zyc, ale juz troche za pozno, za dlugo niose na sobie ten krzyz jak jakis marcelo burlon, choc suki mowia ze w bani mam syf, to chociaz stylowe mam schludna, ty znowu w kiblu walisz ten syf i ruchasz sie z jakas kurwa, pytasz dlaczego wciaz spelniam te sny, bo nawet nie spie na prozno, jak bym wyjebal kubek kodeiny, wjezdzam na bankiet na luzno, nie mow mi o elegancji, wypijesz pol szklanki i konczy sie burda, ja jezdze od restauracji do restauracji jak anthony bourdain, jakub ma girls, jakub ma chains, rikal jsem ze jakub bude celosvetovej, krades muj styl, kradu tvou babe, hej, jakub bude zase ledovej, uz, hej, nic nerikej, jestli jde o to zabiti tracku, jsem vinej, a cash do ruky mi dej, rikam cash do ruky mi dej, at je toho dost, yzo je boss, million+ je monopol jak flox, cuzy chtej furt, a ne na jednu noc, pijeme vino ne voss, mam too much sauce, padaj prachy to je dest, flex, zlato na zuby a krk, balling devatej mic!, zeby robic ruchy nie musze smigac w krawacie, nie zakladam muchy, no bo az za dobrze lapie, zobacz se na moje ciuchy jakie eleganckie, przycinam te suki ktore znaja sie na trapie, ona sie mnie pyta, czy zaprosze ja na chate, ej, jak by znala telepatie, ej, jade po gumki na stacje, ah, nie wiem czy to eleganckie, ah, nie wiem czy to eleganckie, ah, ze ciagle miele gandzie, ah, mam 10 gramow w blancie, ah, wez lepiej zamow zarcie, ah, wszystko co jest w karcie, biore wszystko co jest w karcie, wszystko, nie siedze w twojej karczmie, bujam sie w projektancie, ah, ahh, ah ah ah, ah ah ah, ah ah ah ah, na elegancko, ah ah ah ah ah, ah ah ah ah, na elegancko, muzes videt eleganci, kamkoliv my prijdem, dostavame flasky, dostavame ganju, kdykoliv jsem sam doma, jsem vterinu pred tim, nez dostanu koma, zabson a yzomandias, budeme tady uz na furt!"
"zabson","https://www.azlyrics.com/z/zabson.html","no prowo","https://www.azlyrics.com/lyrics/zabson/noprowo.html","jezu--, jezu chryste, kubi!, ach, yeah, ty piszesz, ze to prowo, a dla mnie nic nie znaczy zadne twoje slowo, nie umiesz stanac za swym zyciem calym soba, to dla mnie, typie, juz nie jestes samym soba, a co dopiero kims, ha, chcialbys byc kims, ha?, chcialbys wykpic nas, chcialbys zniszczyc swiat, co dopiero kims, ha, chcialbys byc kims, ha?, chcialbys wykpic nas, chcialbys zniszczyc nas, nie masz na to szans, za moj ukochany trap ide calym soba, bo ten nienormalny swiat pokurwilo zdrowo, nie to, ze nie mam wlasnych wad, bo na bani odlot, kto nie uderzyl stopa w kant noca po ciemku bladzac, z zyczeniami smierci, sla mi kolejna wiadomosc, to te same dzieci, ktore prosza mnie o pomoc, bardzo chcesz pocisnac mi, no, bo czujesz niemoc, laska, ktora ci sie sni wpada do mnie na noc, choc starosc to nie radosc, mlodosc to pojebanosc, kilkaset kola ludzi juz zna moja tozsamosc, za cala swoja wolnosc wzialem odpowiedzialnosc, zycie to nie kabaret, chodz tak juz sie utarlo, nie wciaga mnie to bagno, bo ja juz w nim nie stoje, nie smierdzi mi to szambo, bo nawet nie jest moje, ja wznioslem sie ponadto i ciagle robie swoje, ty piszesz wciaz to samo, jakbys dostal kare w szkole, ty piszesz, ze to prowo, a dla mnie nic nie znaczy zadne twoje slowo, nie umiesz stanac za swym zyciem calym soba, to dla mnie, typie, juz nie jestes samym soba, a co dopiero kims, ha, chcialbys byc kims, ha?, chcialbys wykpic nas, chcialbys zniszczyc swiat, co dopiero kims, ha, chcialbys wykpic swiat, chcialbys zniszczyc nas, nie masz na to szans, ten zabson to sie zjebal, byl lepszy, gdy nie spiewal, a teraz nosi damskie ciuchy, wyglada jak pedal, w twarz tego, ty lamusie, to bys do mnie nie powiedzial, wciaz prosisz swa mamusie, by ci odkroila chleba, ja obieram nowe cele, mam cos ze snajpera, wciaz obieram nowe cele, jak kierowca ubera, za osiem tysiecy ta kurtka monclera, a ty ciagle jeczysz, ze przewozka w numerach, pierdole ten clout chasin', wolalbym to robic w dwutysiecznym, pisza o mnie, zeby w komentarzach ruch byl wiekszy, te portale, ktore mnie cytuja z gierki na playstation, o chuj tu chodzi, czlowiek sie glowi, wolisz pierdolic, ja wole zarobic, bede tak bogaty, ze zapuszcze sobie pejsy, jak bede chcial, to se zaloze suknie tak, jak jeffrey, bo to, co czuje sam przed lustrem dla mnie najwazniejsze, gdybys wiedzial, co jest u mnie, chcialbys zamienic sie miejscem?, dobrze, ze nie wiedz, co u mnie, peklo by ci serce, zlota, polska jesien i nie chowam sie przed deszczem, money rain, money rain, chce jeszcze, money rain, wszedzie, gdzie jezdze, rozpierdalamy stage, a nie backstage, oceniasz, jak tu jest, a nie byles na koncercie, ty piszesz, ze to prowo, a dla mnie nic nie znaczy zadne twoje slowo, nie umiesz stanac za swym zyciem calym soba, to dla mnie, typie, juz nie jestes samym soba, a co dopiero kims, ha, chcialbys byc kims, ha?, chcialbys wykpic nas, chcialbys zniszczyc swiat, co dopiero kims, ha, chcialbys byc kims, ha?, chcialbys wykpic nas, chcialbys zniszczyc nas, nie masz na to szans"
